observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date
49,3292385,BS3,Barley_Spring_MTA,63579,https://doi.org/10.15454/JRMRPG,BCC188,BLOCK>PLOT,,,,,21,12,"BLOCK>PLOT:49,BLOCK:8",2015,83,2015-06-02T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.4,2015-10-28T01:00:00Z,10.6,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
39,3292269,BS3,Barley_Spring_MTA,63580,https://doi.org/10.15454/AET5QZ,BCC189,BLOCK>PLOT,,,,,15,18,"BLOCK>PLOT:39,BLOCK:4",2015,93,2015-06-12T02:00:00Z,,,3,2015-04-26T02:00:00Z,24.6,2015-10-26T01:00:00Z,8.4,2015-10-26T01:00:00Z,3.9,2015-10-26T01:00:00Z
37,3292418,BS3,Barley_Spring_MTA,63581,https://doi.org/10.15454/SRY8OJ,BCC191,BLOCK>PLOT,,,,,23,4,"BLOCK>PLOT:37,BLOCK:7",2015,63,2015-05-13T02:00:00Z,39,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.1,2015-11-04T01:00:00Z,11.7,2015-11-04T01:00:00Z,3.4,2015-11-04T01:00:00Z
45,3292106,BS3,Barley_Spring_MTA,63582,https://doi.org/10.15454/BHAXRS,BCC193,BLOCK>PLOT,,,,,7,18,"BLOCK>PLOT:45,BLOCK:3",2015,62,2015-05-12T02:00:00Z,53,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.8,2015-11-20T01:00:00Z,9.8,2015-11-20T01:00:00Z,3.7,2015-11-20T01:00:00Z
48,3292230,BS3,Barley_Spring_MTA,63583,https://doi.org/10.15454/DRWPA5,BCC194,BLOCK>PLOT,,,,,13,19,"BLOCK>PLOT:48,BLOCK:4",2015,67,2015-05-17T02:00:00Z,51,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.8,2015-11-19T01:00:00Z,8.4,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
2,3292401,BS3,Barley_Spring_MTA,63584,https://doi.org/10.15454/UCE2TE,BCC196,BLOCK>PLOT,,,,,22,7,"BLOCK>PLOT:2,BLOCK:8",2015,70,2015-05-20T02:00:00Z,53,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.1,2015-11-04T01:00:00Z,9.5,2015-11-04T01:00:00Z,4,2015-11-04T01:00:00Z
60,3292480,BS3,Barley_Spring_MTA,63585,https://doi.org/10.15454/ZPGTAU,BCC198,BLOCK>PLOT,,,,,26,6,"BLOCK>PLOT:60,BLOCK:7",2015,67,2015-05-17T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.2,2015-10-26T01:00:00Z,9.4,2015-10-26T01:00:00Z,3.9,2015-10-26T01:00:00Z
5,3291974,BS3,Barley_Spring_MTA,63586,https://doi.org/10.15454/H4HUBW,BCC199,BLOCK>PLOT,,,,,1,8,"BLOCK>PLOT:5,BLOCK:2",2015,63,2015-05-13T02:00:00Z,49,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.6,2015-11-19T01:00:00Z,11.7,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
8,3292036,BS3,Barley_Spring_MTA,63587,https://doi.org/10.15454/WRQQNR,BCC20,BLOCK>PLOT,,,,,4,8,"BLOCK>PLOT:8,BLOCK:2",2015,74,2015-05-24T02:00:00Z,82,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-11-20T01:00:00Z,8.4,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
41,3292497,BS3,Barley_Spring_MTA,63589,https://doi.org/10.15454/NGJ1OP,BCC203,BLOCK>PLOT,,,,,27,4,"BLOCK>PLOT:41,BLOCK:7",2015,69,2015-05-19T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,37.6,2015-11-30T01:00:00Z,16.1,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z
21,3292024,BS3,Barley_Spring_MTA,63590,https://doi.org/10.15454/74FYTC,BCC205,BLOCK>PLOT,,,,,3,16,"BLOCK>PLOT:21,BLOCK:3",2015,70,2015-05-20T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-11-20T01:00:00Z,9.7,2015-11-20T01:00:00Z,3.3,2015-11-20T01:00:00Z
25,3292502,BS3,Barley_Spring_MTA,63591,https://doi.org/10.15454/ZSJI4S,BCC209,BLOCK>PLOT,,,,,27,9,"BLOCK>PLOT:25,BLOCK:8",2015,65,2015-05-15T02:00:00Z,50,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-12-01T01:00:00Z,10.2,2015-12-01T01:00:00Z,3.5,2015-12-01T01:00:00Z
9,3292129,BS3,Barley_Spring_MTA,63592,https://doi.org/10.15454/5LFIJA,BCC212,BLOCK>PLOT,,,,,9,1,"BLOCK>PLOT:9,BLOCK:1",2015,76,2015-05-26T02:00:00Z,55,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.4,2015-11-19T01:00:00Z,8.3,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
17,3292017,BS3,Barley_Spring_MTA,63593,https://doi.org/10.15454/VY6B2J,BCC214,BLOCK>PLOT,,,,,3,9,"BLOCK>PLOT:17,BLOCK:2",2015,76,2015-05-26T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.6,2015-11-30T01:00:00Z,10.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
52,3292446,BS3,Barley_Spring_MTA,63594,https://doi.org/10.15454/69OWJG,BCC216,BLOCK>PLOT,,,,,24,12,"BLOCK>PLOT:52,BLOCK:8",2015,67,2015-05-17T02:00:00Z,52,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.4,2015-11-20T01:00:00Z,8.7,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z
66,3292366,BS3,Barley_Spring_MTA,63606,https://doi.org/10.15454/2XCA66,HOR1751,BLOCK>PLOT,,,,,20,14,"BLOCK>PLOT:66,BLOCK:5",2015,67,2015-05-17T02:00:00Z,55,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.3,2015-10-28T01:00:00Z,8.4,2015-10-28T01:00:00Z,3.9,2015-10-28T01:00:00Z
32,3292566,BS3,Barley_Spring_MTA,63606,https://doi.org/10.15454/2XCA66,HOR1751,BLOCK>PLOT,,,,,30,16,"BLOCK>PLOT:32,BLOCK:9",2015,65,2015-05-15T02:00:00Z,54,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.6,2015-11-30T01:00:00Z,9,2015-11-30T01:00:00Z,3.2,2015-11-30T01:00:00Z
3,3292421,BS3,Barley_Spring_MTA,63609,https://doi.org/10.15454/DK7CIP,HOR7939,BLOCK>PLOT,,,,,23,7,"BLOCK>PLOT:3,BLOCK:8",2015,76,2015-05-26T02:00:00Z,74,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,29.6,2015-11-20T01:00:00Z,11.1,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
33,3292348,BS3,Barley_Spring_MTA,63610,https://doi.org/10.15454/55P5T3,HOR7956,BLOCK>PLOT,,,,,19,17,"BLOCK>PLOT:33,BLOCK:4",2015,84,2015-06-03T02:00:00Z,80,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.1,2015-11-20T01:00:00Z,9.4,2015-11-20T01:00:00Z,3.4,2015-11-20T01:00:00Z
40,3292405,BS3,Barley_Spring_MTA,63611,https://doi.org/10.15454/X0ARW3,HOR10463,BLOCK>PLOT,,,,,22,11,"BLOCK>PLOT:40,BLOCK:8",2015,70,2015-05-20T02:00:00Z,81,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.3,2015-10-28T01:00:00Z,11.7,2015-10-28T01:00:00Z,3.6,2015-10-28T01:00:00Z
55,3292433,BS3,Barley_Spring_MTA,63611,https://doi.org/10.15454/X0ARW3,HOR10463,BLOCK>PLOT,,,,,23,19,"BLOCK>PLOT:55,BLOCK:9",2015,70,2015-05-20T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.2,2015-12-01T01:00:00Z,12.6,2015-12-01T01:00:00Z,2.8,2015-12-01T01:00:00Z
23,3292137,BS3,Barley_Spring_MTA,63612,https://doi.org/10.15454/PJ6PQY,HOR725,BLOCK>PLOT,,,,,9,9,"BLOCK>PLOT:23,BLOCK:2",2015,76,2015-05-26T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.1,2015-11-30T01:00:00Z,10.7,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
13,3292462,BS3,Barley_Spring_MTA,63613,https://doi.org/10.15454/IGQDXP,HOR2833,BLOCK>PLOT,,,,,25,8,"BLOCK>PLOT:13,BLOCK:8",2015,65,2015-05-15T02:00:00Z,57,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.7,2015-12-01T01:00:00Z,14.6,2015-12-01T01:00:00Z,2.8,2015-12-01T01:00:00Z
36,3292398,BS3,Barley_Spring_MTA,63614,https://doi.org/10.15454/6RUWTJ,HOR10651,BLOCK>PLOT,,,,,22,4,"BLOCK>PLOT:36,BLOCK:7",2015,71,2015-05-21T02:00:00Z,84,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.8,2015-11-02T01:00:00Z,10.4,2015-11-02T01:00:00Z,3.9,2015-11-02T01:00:00Z
54,3292555,BS3,Barley_Spring_MTA,63615,https://doi.org/10.15454/ML6KKE,HOR11123,BLOCK>PLOT,,,,,30,5,"BLOCK>PLOT:54,BLOCK:7",2015,77,2015-05-27T02:00:00Z,76,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.4,2015-10-28T01:00:00Z,9.4,2015-10-28T01:00:00Z,3.8,2015-10-28T01:00:00Z
51,3292184,BS3,Barley_Spring_MTA,63616,https://doi.org/10.15454/WV7Z0W,HOR9880,BLOCK>PLOT,,,,,11,13,"BLOCK>PLOT:51,BLOCK:5",2015,62,2015-05-12T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.6,2015-11-30T01:00:00Z,9.8,2015-11-30T01:00:00Z,3.1,2015-11-30T01:00:00Z
30,3292078,BS3,Barley_Spring_MTA,63617,https://doi.org/10.15454/8JNC4Q,HOR9727,BLOCK>PLOT,,,,,6,10,"BLOCK>PLOT:30,BLOCK:2",2015,60,2015-05-10T02:00:00Z,49,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.4,2015-11-20T01:00:00Z,8.8,2015-11-20T01:00:00Z,3.8,2015-11-20T01:00:00Z
51,3292426,BS3,Barley_Spring_MTA,63618,https://doi.org/10.15454/MZ7MQ1,HOR7537,BLOCK>PLOT,,,,,23,12,"BLOCK>PLOT:51,BLOCK:8",2015,76,2015-05-26T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.7,2015-11-02T01:00:00Z,8.7,2015-11-02T01:00:00Z,3.5,2015-11-02T01:00:00Z
61,3291973,BS3,Barley_Spring_MTA,63619,https://doi.org/10.15454/KT2Q17,HOR8832,BLOCK>PLOT,,,,,1,7,"BLOCK>PLOT:61,BLOCK:1",2015,76,2015-05-26T02:00:00Z,77,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.8,2015-11-19T01:00:00Z,7.9,2015-11-19T01:00:00Z,3.9,2015-11-19T01:00:00Z
7,3292016,BS3,Barley_Spring_MTA,63620,https://doi.org/10.15454/UFW3GZ,HOR9450,BLOCK>PLOT,,,,,3,8,"BLOCK>PLOT:7,BLOCK:2",2015,74,2015-05-24T02:00:00Z,88,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-30T01:00:00Z,9.3,2015-11-30T01:00:00Z,3.4,2015-11-30T01:00:00Z
44,3292412,BS3,Barley_Spring_MTA,63620,https://doi.org/10.15454/UFW3GZ,HOR9450,BLOCK>PLOT,,,,,22,18,"BLOCK>PLOT:44,BLOCK:9",2015,75,2015-05-25T02:00:00Z,91,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.1,2015-11-02T01:00:00Z,8.1,2015-11-02T01:00:00Z,3.8,2015-11-02T01:00:00Z
19,3292173,BS3,Barley_Spring_MTA,63622,https://doi.org/10.15454/XYGVRM,HOR8638,BLOCK>PLOT,,,,,11,3,"BLOCK>PLOT:19,BLOCK:6",2015,84,2015-06-03T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.4,2015-11-30T01:00:00Z,8.6,2015-11-30T01:00:00Z,3.6,2015-11-30T01:00:00Z
62,3292068,BS3,Barley_Spring_MTA,63623,https://doi.org/10.15454/55XEBO,HOR1178,BLOCK>PLOT,,,,,5,20,"BLOCK>PLOT:62,BLOCK:3",2015,74,2015-05-24T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.6,2015-11-30T01:00:00Z,9.8,2015-11-30T01:00:00Z,3.5,2015-11-30T01:00:00Z
1,3292544,BS3,Barley_Spring_MTA,63623,https://doi.org/10.15454/55XEBO,HOR1178,BLOCK>PLOT,,,,,29,13,"BLOCK>PLOT:1,BLOCK:9",2015,70,2015-05-20T02:00:00Z,77,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.8,2015-11-20T01:00:00Z,9.6,2015-11-20T01:00:00Z,3.7,2015-11-20T01:00:00Z
61,3292265,BS3,Barley_Spring_MTA,63624,https://doi.org/10.15454/0BHZ2Z,HOR1260,BLOCK>PLOT,,,,,15,14,"BLOCK>PLOT:61,BLOCK:5",2015,74,2015-05-24T02:00:00Z,66,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.4,2015-10-27T01:00:00Z,12.4,2015-10-27T01:00:00Z,3.4,2015-10-27T01:00:00Z
3,3292135,BS3,Barley_Spring_MTA,63625,https://doi.org/10.15454/TOYNKD,HOR1415,BLOCK>PLOT,,,,,9,7,"BLOCK>PLOT:3,BLOCK:2",2015,76,2015-05-26T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.2,2015-11-20T01:00:00Z,11.4,2015-11-20T01:00:00Z,3.5,2015-11-20T01:00:00Z
47,3292542,BS3,Barley_Spring_MTA,63628,https://doi.org/10.15454/RANMA6,HOR4017,BLOCK>PLOT,,,,,29,11,"BLOCK>PLOT:47,BLOCK:8",2015,77,2015-05-27T02:00:00Z,87,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.3,2015-11-20T01:00:00Z,8.9,2015-11-20T01:00:00Z,3.2,2015-11-20T01:00:00Z
1,3292352,BS3,Barley_Spring_MTA,63629,https://doi.org/10.15454/TMRBJN,HOR1522,BLOCK>PLOT,,,,,20,1,"BLOCK>PLOT:1,BLOCK:7",2015,70,2015-05-20T02:00:00Z,57,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,24.8,2015-10-28T01:00:00Z,8.8,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
37,3292541,BS3,Barley_Spring_MTA,63630,https://doi.org/10.15454/N5TWBW,HOR1838,BLOCK>PLOT,,,,,29,10,"BLOCK>PLOT:37,BLOCK:8",2015,76,2015-05-26T02:00:00Z,72,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.5,2015-12-01T01:00:00Z,11.8,2015-12-01T01:00:00Z,3.3,2015-12-01T01:00:00Z
34,3292158,BS3,Barley_Spring_MTA,63631,https://doi.org/10.15454/QTV30N,HOR4146,BLOCK>PLOT,,,,,10,10,"BLOCK>PLOT:34,BLOCK:2",2015,68,2015-05-18T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.4,2015-11-30T01:00:00Z,14,2015-11-30T01:00:00Z,2.8,2015-11-30T01:00:00Z
36,3292282,BS3,Barley_Spring_MTA,63632,https://doi.org/10.15454/UNQVOJ,HOR3961,BLOCK>PLOT,,,,,16,11,"BLOCK>PLOT:36,BLOCK:5",2015,79,2015-05-29T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,29.2,2015-10-26T01:00:00Z,11.1,2015-10-26T01:00:00Z,3.6,2015-10-26T01:00:00Z
16,3292070,BS3,Barley_Spring_MTA,63633,https://doi.org/10.15454/9YKAJX,HOR386,BLOCK>PLOT,,,,,6,2,"BLOCK>PLOT:16,BLOCK:1",2015,78,2015-05-28T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.5,2015-11-19T01:00:00Z,9.4,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
57,3292021,BS3,Barley_Spring_MTA,63634,https://doi.org/10.15454/N7ONHN,HOR819,BLOCK>PLOT,,,,,3,13,"BLOCK>PLOT:57,BLOCK:2",2015,66,2015-05-16T02:00:00Z,62,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,18,2015-12-01T01:00:00Z,8.1,2015-12-01T01:00:00Z,2.9,2015-12-01T01:00:00Z
61,3292258,BS3,Barley_Spring_MTA,63635,https://doi.org/10.15454/JPACJZ,HOR5428,BLOCK>PLOT,,,,,15,7,"BLOCK>PLOT:61,BLOCK:6",2015,81,2015-05-31T02:00:00Z,74,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.5,2015-10-26T01:00:00Z,9.3,2015-10-26T01:00:00Z,3.4,2015-10-26T01:00:00Z
27,3292301,BS3,Barley_Spring_MTA,63636,https://doi.org/10.15454/DDRMI7,HOR5939,BLOCK>PLOT,,,,,17,10,"BLOCK>PLOT:27,BLOCK:5",2015,74,2015-05-24T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,27.6,2015-11-30T01:00:00Z,13.2,2015-11-30T01:00:00Z,2.8,2015-11-30T01:00:00Z
53,3292393,BS3,Barley_Spring_MTA,63636,https://doi.org/10.15454/DDRMI7,HOR5939,BLOCK>PLOT,,,,,21,19,"BLOCK>PLOT:53,BLOCK:9",2015,70,2015-05-20T02:00:00Z,69,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.1,2015-10-28T01:00:00Z,8.9,2015-10-28T01:00:00Z,3.4,2015-10-28T01:00:00Z
43,3292465,BS3,Barley_Spring_MTA,63637,https://doi.org/10.15454/F1IVGN,HOR10307,BLOCK>PLOT,,,,,25,11,"BLOCK>PLOT:43,BLOCK:8",2015,72,2015-05-22T02:00:00Z,86,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.3,2015-10-28T01:00:00Z,8.1,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
33,3292553,BS3,Barley_Spring_MTA,63638,https://doi.org/10.15454/GSNEN7,HOR10058,BLOCK>PLOT,,,,,30,3,"BLOCK>PLOT:33,BLOCK:7",2015,67,2015-05-17T02:00:00Z,70,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.3,2015-10-21T02:00:00Z,8.6,2015-10-21T02:00:00Z,3.7,2015-10-21T02:00:00Z
27,3292540,BS3,Barley_Spring_MTA,63639,https://doi.org/10.15454/YCIJWJ,HOR9614,BLOCK>PLOT,,,,,29,9,"BLOCK>PLOT:27,BLOCK:8",2015,70,2015-05-20T02:00:00Z,79,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.1,2015-11-04T01:00:00Z,9,2015-11-04T01:00:00Z,3.4,2015-11-04T01:00:00Z
3,3292387,BS3,Barley_Spring_MTA,63639,https://doi.org/10.15454/YCIJWJ,HOR9614,BLOCK>PLOT,,,,,21,14,"BLOCK>PLOT:3,BLOCK:9",2015,74,2015-05-24T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,28.9,2015-10-28T01:00:00Z,9.6,2015-10-28T01:00:00Z,4.1,2015-10-28T01:00:00Z
55,3292054,BS3,Barley_Spring_MTA,63640,https://doi.org/10.15454/3KGCQN,HOR771,BLOCK>PLOT,,,,,5,6,"BLOCK>PLOT:55,BLOCK:1",2015,76,2015-05-26T02:00:00Z,61,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.7,2015-11-19T01:00:00Z,10.3,2015-11-19T01:00:00Z,4.1,2015-11-19T01:00:00Z
3,3292212,BS3,Barley_Spring_MTA,63642,https://doi.org/10.15454/I3XP9B,HOR1860,BLOCK>PLOT,,,,,13,1,"BLOCK>PLOT:3,BLOCK:6",2015,74,2015-05-24T02:00:00Z,59,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,17,2015-11-19T01:00:00Z,6.7,2015-11-19T01:00:00Z,3.3,2015-11-19T01:00:00Z
45,3292263,BS3,Barley_Spring_MTA,63643,https://doi.org/10.15454/WGJRBN,HOR6954,BLOCK>PLOT,,,,,15,12,"BLOCK>PLOT:45,BLOCK:5",2015,71,2015-05-21T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.5,2015-10-28T01:00:00Z,8.6,2015-10-28T01:00:00Z,3.7,2015-10-28T01:00:00Z
39,3292059,BS3,Barley_Spring_MTA,63646,https://doi.org/10.15454/JSFBZ4,HOR4261,BLOCK>PLOT,,,,,5,11,"BLOCK>PLOT:39,BLOCK:2",2015,61,2015-05-11T02:00:00Z,58,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.6,2015-11-19T01:00:00Z,8.4,2015-11-19T01:00:00Z,3.7,2015-11-19T01:00:00Z
52,3291994,BS3,Barley_Spring_MTA,63647,https://doi.org/10.15454/FC9YSG,HOR4262,BLOCK>PLOT,,,,,2,6,"BLOCK>PLOT:52,BLOCK:1",2015,64,2015-05-14T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.5,2015-11-20T01:00:00Z,8.1,2015-11-20T01:00:00Z,3.7,2015-11-20T01:00:00Z
7,3292475,BS3,Barley_Spring_MTA,63648,https://doi.org/10.15454/YYCX4O,HOR4264,BLOCK>PLOT,,,,,26,1,"BLOCK>PLOT:7,BLOCK:7",2015,62,2015-05-12T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.1,2015-10-28T01:00:00Z,8.9,2015-10-28T01:00:00Z,3.2,2015-10-28T01:00:00Z
12,3292442,BS3,Barley_Spring_MTA,63649,https://doi.org/10.15454/XVBFHS,HOR4265,BLOCK>PLOT,,,,,24,8,"BLOCK>PLOT:12,BLOCK:8",2015,63,2015-05-13T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-11-19T01:00:00Z,9.9,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
32,3292118,BS3,Barley_Spring_MTA,63650,https://doi.org/10.15454/GKTXAU,HOR10477,BLOCK>PLOT,,,,,8,10,"BLOCK>PLOT:32,BLOCK:2",2015,67,2015-05-17T02:00:00Z,68,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.5,2015-11-04T01:00:00Z,9.6,2015-11-04T01:00:00Z,3.5,2015-11-04T01:00:00Z
5,3292049,BS3,Barley_Spring_MTA,63651,https://doi.org/10.15454/ILB9FA,HOR10482,BLOCK>PLOT,,,,,5,1,"BLOCK>PLOT:5,BLOCK:1",2015,76,2015-05-26T02:00:00Z,69,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,23.2,2015-12-01T01:00:00Z,9.6,2015-12-01T01:00:00Z,3.3,2015-12-01T01:00:00Z
20,3292194,BS3,Barley_Spring_MTA,63652,https://doi.org/10.15454/K6W5VS,HOR10607,BLOCK>PLOT,,,,,12,3,"BLOCK>PLOT:20,BLOCK:6",2015,70,2015-05-20T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,32.4,2015-12-01T01:00:00Z,11.5,2015-12-01T01:00:00Z,3.8,2015-12-01T01:00:00Z
4,3292029,BS3,Barley_Spring_MTA,63653,https://doi.org/10.15454/W9EJAI,HOR10619,BLOCK>PLOT,,,,,4,1,"BLOCK>PLOT:4,BLOCK:1",2015,65,2015-05-15T02:00:00Z,71,2015-06-16T02:00:00Z,2,2015-04-26T02:00:00Z,23.9,2015-11-19T01:00:00Z,7.8,2015-11-19T01:00:00Z,4,2015-11-19T01:00:00Z
33,3292391,BS3,Barley_Spring_MTA,63653,https://doi.org/10.15454/W9EJAI,HOR10619,BLOCK>PLOT,,,,,21,17,"BLOCK>PLOT:33,BLOCK:9",2015,61,2015-05-11T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,20.3,2015-11-04T01:00:00Z,8.2,2015-11-04T01:00:00Z,3.3,2015-11-04T01:00:00Z
9,3291982,BS3,Barley_Spring_MTA,63654,https://doi.org/10.15454/YN4VJX,HOR10768,BLOCK>PLOT,,,,,1,15,"BLOCK>PLOT:9,BLOCK:3",2015,68,2015-05-18T02:00:00Z,67,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,22.3,2015-11-19T01:00:00Z,8.1,2015-11-19T01:00:00Z,3.6,2015-11-19T01:00:00Z
32,3292045,BS3,Barley_Spring_MTA,63655,https://doi.org/10.15454/Q8Z9XB,HOR2002,BLOCK>PLOT,,,,,4,17,"BLOCK>PLOT:32,BLOCK:3",2015,70,2015-05-20T02:00:00Z,60,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,21.4,2015-11-19T01:00:00Z,9,2015-11-19T01:00:00Z,3.2,2015-11-19T01:00:00Z
49,3292511,BS3,Barley_Spring_MTA,63655,https://doi.org/10.15454/Q8Z9XB,HOR2002,BLOCK>PLOT,,,,,27,18,"BLOCK>PLOT:49,BLOCK:9",2015,67,2015-05-17T02:00:00Z,78,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,30.1,2015-10-26T01:00:00Z,11.5,2015-10-26T01:00:00Z,3.6,2015-10-26T01:00:00Z
45,3292377,BS3,Barley_Spring_MTA,63657,https://doi.org/10.15454/8VECDV,HOR9882,BLOCK>PLOT,,,,,21,5,"BLOCK>PLOT:45,BLOCK:7",2015,70,2015-05-20T02:00:00Z,63,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,33.9,2015-10-28T01:00:00Z,10.7,2015-10-28T01:00:00Z,4.2,2015-10-28T01:00:00Z
28,3292174,BS3,Barley_Spring_MTA,63658,https://doi.org/10.15454/C1UJY6,HOR9883,BLOCK>PLOT,,,,,11,4,"BLOCK>PLOT:28,BLOCK:6",2015,61,2015-05-11T02:00:00Z,56,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,25.8,2015-11-30T01:00:00Z,9.2,2015-11-30T01:00:00Z,3.8,2015-11-30T01:00:00Z
49,3292250,BS3,Barley_Spring_MTA,63659,https://doi.org/10.15454/MLPAJN,HOR9842,BLOCK>PLOT,,,,,14,19,"BLOCK>PLOT:49,BLOCK:4",2015,69,2015-05-19T02:00:00Z,64,2015-06-16T02:00:00Z,3,2015-04-26T02:00:00Z,26.1,2015-11-20T01:00:00Z,9.4,2015-11-20T01:00:00Z,3.6,2015-11-20T01:00:00Z
