observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,ColdTolerance(CO_321:1000271),ColdTolerance(CO_321:1000271).date,FruitingEfficiency(WIPO:0000277),FruitingEfficiency(WIPO:0000277).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,PlotGrainWeight(CO_321:1000073),PlotGrainWeight(CO_321:1000073).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
ww-472Block5Plot30,3032312,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,20,10,,2015,"8,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6622516556",,"33,4448160535",,212,2015-05-20T02:00:00Z,127,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,636,2015-07-17T02:00:00Z,"12,5",
ww-472Block9Plot68,3032437,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,26,20,,2015,"7,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,"25,6830601093",,212,2015-05-20T02:00:00Z,133,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,428,2015-07-17T02:00:00Z,14,
ww-473Block8Plot34,3032428,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,26,10,,2015,"5,1",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,"23,3974358974",,205,2015-05-13T02:00:00Z,106,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,472,2015-07-17T02:00:00Z,"11,2",
ww-474Block5Plot19,3032291,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,19,9,,2015,"5,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6810344828",,"30,9433962264",,208,2015-05-16T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,604,2015-07-17T02:00:00Z,"11,5",
ww-474Block9Plot15,3032375,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,23,15,,2015,"5,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,734375",,"27,3786407767",,208,2015-05-16T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,602,2015-07-17T02:00:00Z,"11,6",
ww-489Block6Plot43,3032247,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,17,5,,2015,"6,2",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7179487179",,"38,6206896552",,213,2015-05-21T02:00:00Z,114,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,440,2015-07-17T02:00:00Z,"11,4",
ww-490Block3Plot4,3032042,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,6,14,,2015,"3,9",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,5333333333",,"27,1698113208",,218,2015-05-26T02:00:00Z,103,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,304,2015-07-17T02:00:00Z,"10,4",
ww-490Block9Plot4,3032355,WW3,Wheat_Winter_MTA,26180,https://doi.org/10.15454/APENEV,LANDRACE,VIRTUAL_TRIAL,,,,,22,14,,2015,"5,9",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6593406593",,"28,8461538462",,213,2015-05-21T02:00:00Z,105,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,272,2015-07-17T02:00:00Z,"10,4",
ww-492Block1Plot7,3032049,WW3,Wheat_Winter_MTA,48304,https://doi.org/10.15454/JD1CH6,FAVORI,VIRTUAL_TRIAL,,,,,7,1,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,218,2015-05-26T02:00:00Z,128,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,888,2015-07-17T02:00:00Z,,
ww-494Block6Plot64,3032269,WW3,Wheat_Winter_MTA,60703,https://doi.org/10.15454/VTNSKF,DOUCHANI,VIRTUAL_TRIAL,,,,,18,7,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7420634921",,"55,9880239521",,213,2015-05-21T02:00:00Z,133,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,644,2015-07-17T02:00:00Z,"12,7",
ww-491Block8Plot2,3032348,WW3,Wheat_Winter_MTA,48332,https://doi.org/10.15454/X9OC1Y,RUSSISCHER KORSCHOW 149,VIRTUAL_TRIAL,,,,,22,7,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7885304659",,"47,4137931034",,225,2015-06-02T02:00:00Z,143,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,580,2015-07-17T02:00:00Z,"13,6",
ww-508Block8Plot57,3032488,WW3,Wheat_Winter_MTA,48283,https://doi.org/10.15454/F7ZGDU,GAHU (NEPALI) OR KYO (SIKKIMESE),VIRTUAL_TRIAL,,,,,29,12,,2015,"7,7",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6075949367",,"41,2903225806",,211,2015-05-19T02:00:00Z,108,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,626,2015-07-17T02:00:00Z,"12,5",
ww-496Block1Plot21,3031932,WW3,Wheat_Winter_MTA,48283,https://doi.org/10.15454/F7ZGDU,GAHU (NEPALI) OR KYO (SIKKIMESE),VIRTUAL_TRIAL,,,,,1,3,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7694915254",,"44,9504950495",,208,2015-05-16T02:00:00Z,119,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,466,2015-07-17T02:00:00Z,"11,7",
ww-496Block9Plot16,3032394,WW3,Wheat_Winter_MTA,48283,https://doi.org/10.15454/F7ZGDU,GAHU (NEPALI) OR KYO (SIKKIMESE),VIRTUAL_TRIAL,,,,,24,15,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7682119205",,"33,4293948127",,210,2015-05-18T02:00:00Z,123,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,500,2015-07-17T02:00:00Z,"10,6",
ww-078Block1Plot45,3032013,WW3,Wheat_Winter_MTA,48162,https://doi.org/10.15454/XJRSSR,TRI 2416,VIRTUAL_TRIAL,,,,,5,5,,2015,"4,5",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7823529412",,"37,1508379888",,205,2015-05-13T02:00:00Z,100,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,534,2015-07-17T02:00:00Z,"8,4",
ww-104Block4Plot21,3032258,WW3,Wheat_Winter_MTA,48177,https://doi.org/10.15454/ZZNRZX,TRI 11693,VIRTUAL_TRIAL,,,,,17,16,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6818181818",,"30,8219178082",,221,2015-05-29T02:00:00Z,93,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,54,2015-07-17T02:00:00Z,"12,5",
ww-109Block5Plot10,3032310,WW3,Wheat_Winter_MTA,48181,https://doi.org/10.15454/AY6WIL,TRI 11658,VIRTUAL_TRIAL,,,,,20,8,,2015,"2,4",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,,,"17,3184357542",,216,2015-05-24T02:00:00Z,103,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,104,2015-07-17T02:00:00Z,"5,5",
ww-124Block8Plot37,3032486,WW3,Wheat_Winter_MTA,48192,https://doi.org/10.15454/3ZGRPY,TRI 98,VIRTUAL_TRIAL,,,,,29,10,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7061611374",,"31,7697228145",,230,2015-06-07T02:00:00Z,148,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,312,2015-07-17T02:00:00Z,14,
ww-126Block6Plot56,3032308,WW3,Wheat_Winter_MTA,48193,https://doi.org/10.15454/RPSK8P,TRI 1640,VIRTUAL_TRIAL,,,,,20,6,,2015,"8,2",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6545454545",,"49,1467576792",,212,2015-05-20T02:00:00Z,136,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,802,2015-07-17T02:00:00Z,12,
ww-127Block4Plot40,3032241,WW3,Wheat_Winter_MTA,48194,https://doi.org/10.15454/GIF8UU,TRI 1763,VIRTUAL_TRIAL,,,,,16,18,,2015,"5,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7058823529",,"61,9047619048",,207,2015-05-15T02:00:00Z,116,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,578,2015-07-17T02:00:00Z,"10,8",
ww-200Block1Plot66,3032035,WW3,Wheat_Winter_MTA,48235,https://doi.org/10.15454/QEGP5T,MENCEKI,VIRTUAL_TRIAL,,,,,6,7,,2015,"8,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7213114754",,"52,6946107784",,212,2015-05-20T02:00:00Z,108,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,588,2015-07-17T02:00:00Z,"7,7",
ww-141Block5Plot65,3032296,WW3,Wheat_Winter_MTA,48203,https://doi.org/10.15454/YYWRIY,TRI 10887,VIRTUAL_TRIAL,,,,,19,14,,2015,"2,5",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,7807692308",,"20,5405405405",,209,2015-05-17T02:00:00Z,81,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,108,2015-07-17T02:00:00Z,"10,9",
ww-142Block2Plot63,3032101,WW3,Wheat_Winter_MTA,48204,https://doi.org/10.15454/DDIYI6,TRI 10959,VIRTUAL_TRIAL,,,,,9,13,,2015,0,2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,5613207547",,"43,75",,219,2015-05-27T02:00:00Z,120,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,314,2015-07-17T02:00:00Z,"12,9",
ww-142Block9Plot53,3032340,WW3,Wheat_Winter_MTA,48204,https://doi.org/10.15454/DDIYI6,TRI 10959,VIRTUAL_TRIAL,,,,,21,19,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7675675676",,"28,6290322581",,216,2015-05-24T02:00:00Z,110,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,370,2015-07-17T02:00:00Z,"13,3",
ww-146Block2Plot38,3031999,WW3,Wheat_Winter_MTA,48208,https://doi.org/10.15454/JJXTUE,TRI 3338,VIRTUAL_TRIAL,,,,,4,11,,2015,"1,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7162162162",,"25,2380952381",,209,2015-05-17T02:00:00Z,99,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,202,2015-07-17T02:00:00Z,"10,6",
ww-147Block2Plot55,3031941,WW3,Wheat_Winter_MTA,48209,https://doi.org/10.15454/XM7ZC8,TRI 12409,VIRTUAL_TRIAL,,,,,1,13,,2015,"3,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7142857143",,"27,4725274725",,201,2015-05-09T02:00:00Z,74,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,410,2015-07-17T02:00:00Z,"9,2",
ww-187Block5Plot7,3032250,WW3,Wheat_Winter_MTA,48224,https://doi.org/10.15454/8LYTMC,TRI 3342,VIRTUAL_TRIAL,,,,,17,8,,2015,6,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,801369863",,"40,206185567",,208,2015-05-16T02:00:00Z,99,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,506,2015-07-17T02:00:00Z,"7,9",
ww-493Block3Plot8,3032121,WW3,Wheat_Winter_MTA,48270,https://doi.org/10.15454/M8BCJB,WC044,VIRTUAL_TRIAL,,,,,10,14,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7419354839",,"52,4216524217",,217,2015-05-25T02:00:00Z,122,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,592,2015-07-17T02:00:00Z,"15,7",
ww-497Block1Plot6,3032029,WW3,Wheat_Winter_MTA,48273,https://doi.org/10.15454/POOTZD,DESI,VIRTUAL_TRIAL,,,,,6,1,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7835820896",,"44,776119403",,211,2015-05-19T02:00:00Z,94,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,542,2015-07-17T02:00:00Z,"11,2",
ww-498Block4Plot45,3032126,WW3,Wheat_Winter_MTA,48274,https://doi.org/10.15454/YBTSMG,DEVE,VIRTUAL_TRIAL,,,,,10,19,,2015,"6,8",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,9535864979",,"51,3636363636",,212,2015-05-20T02:00:00Z,121,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,480,2015-07-17T02:00:00Z,"10,2",
ww-499Block1Plot50,3032113,WW3,Wheat_Winter_MTA,48275,https://doi.org/10.15454/JOPF53,WC324,VIRTUAL_TRIAL,,,,,10,5,,2015,"7,2",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,5626666667",,"45,182012848",,221,2015-05-29T02:00:00Z,129,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,254,2015-07-17T02:00:00Z,"15,6",
ww-499Block9Plot62,3032514,WW3,Wheat_Winter_MTA,48275,https://doi.org/10.15454/JOPF53,WC324,VIRTUAL_TRIAL,,,,,30,19,,2015,"6,8",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,"42,2077922078",,222,2015-05-30T02:00:00Z,132,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,320,2015-07-17T02:00:00Z,17,
ww-505Block4Plot46,3032146,WW3,Wheat_Winter_MTA,48280,https://doi.org/10.15454/TUP9UT,WC562,VIRTUAL_TRIAL,,,,,11,19,,2015,"5,6",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,"29,7551789077",,211,2015-05-19T02:00:00Z,108,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,440,2015-07-17T02:00:00Z,"13,9",
ww-506Block1Plot41,3031934,WW3,Wheat_Winter_MTA,48281,https://doi.org/10.15454/58AH84,WC566,VIRTUAL_TRIAL,,,,,1,5,,2015,"5,7",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6280487805",,"45,1754385965",,208,2015-05-16T02:00:00Z,110,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,313,2015-07-17T02:00:00Z,"8,3",
ww-507Block5Plot16,3032232,WW3,Wheat_Winter_MTA,48282,https://doi.org/10.15454/UJGP9A,WC637,VIRTUAL_TRIAL,,,,,16,9,,2015,"6,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7537313433",,"45,393258427",,212,2015-05-20T02:00:00Z,129,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,662,2015-07-17T02:00:00Z,"11,6",
ww-231Block2Plot65,3031942,WW3,Wheat_Winter_MTA,48289,https://doi.org/10.15454/5ULUSD,TR99 TP083-TP087,VIRTUAL_TRIAL,,,,,1,14,,2015,"8,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,220,2015-05-28T02:00:00Z,101,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,73,2015-07-17T02:00:00Z,,
ww-233Block8Plot5,3032405,WW3,Wheat_Winter_MTA,48291,https://doi.org/10.15454/KSQXHY,TR61 TP071-2,VIRTUAL_TRIAL,,,,,25,7,,2015,"7,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,209,2015-05-17T02:00:00Z,89,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,57,2015-07-17T02:00:00Z,,
ww-234Block7Plot42,3032461,WW3,Wheat_Winter_MTA,48292,https://doi.org/10.15454/VCXSTM,TR69 TP072-2,VIRTUAL_TRIAL,,,,,28,4,,2015,10,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,212,2015-05-20T02:00:00Z,133,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,105,2015-07-17T02:00:00Z,,
ww-501Block8Plot61,3032373,WW3,Wheat_Winter_MTA,48305,https://doi.org/10.15454/3GWTAZ,SOOR GHANUM,VIRTUAL_TRIAL,,,,,23,13,,2015,4,2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,"0,8047337278",,"39,8826979472",,205,2015-05-13T02:00:00Z,100,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,582,2015-07-17T02:00:00Z,9,
ww-463Block9Plot55,3032379,WW3,Wheat_Winter_MTA,48305,https://doi.org/10.15454/3GWTAZ,SOOR GHANUM,VIRTUAL_TRIAL,,,,,23,19,,2015,"3,5",2015-06-15T02:00:00Z,3,2015-03-10T01:00:00Z,"0,7058823529",,"43,9024390244",,203,2015-05-11T02:00:00Z,75,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,366,2015-07-17T02:00:00Z,"10,2",
ww-463Block8Plot23,3032407,WW3,Wheat_Winter_MTA,48305,https://doi.org/10.15454/3GWTAZ,SOOR GHANUM,VIRTUAL_TRIAL,,,,,25,9,,2015,"3,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,5689655172",,"24,5353159851",,204,2015-05-12T02:00:00Z,75,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,274,2015-07-17T02:00:00Z,"8,4",
ww-235Block6Plot12,3032169,WW3,Wheat_Winter_MTA,48293,https://doi.org/10.15454/GHKKY8,TR94 TP078-1,VIRTUAL_TRIAL,,,,,13,2,,2015,"8,9",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,,,,,212,2015-05-20T02:00:00Z,88,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,103,2015-07-17T02:00:00Z,,
ww-236Block2Plot4,3032115,WW3,Wheat_Winter_MTA,48294,https://doi.org/10.15454/JJV9KQ,TR95 TP080-1,VIRTUAL_TRIAL,,,,,10,7,,2015,"10,9",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,,,,,208,2015-05-16T02:00:00Z,87,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,54,2015-07-17T02:00:00Z,,
ww-238Block2Plot49,3032020,WW3,Wheat_Winter_MTA,48307,https://doi.org/10.15454/LNUCGE,2661-2 (2011),VIRTUAL_TRIAL,,,,,5,12,,2015,"7,9",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,216,2015-05-24T02:00:00Z,79,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,12,2015-07-17T02:00:00Z,,
ww-239Block4Plot16,3032163,WW3,Wheat_Winter_MTA,48308,https://doi.org/10.15454/6HF496,2794-1,VIRTUAL_TRIAL,,,,,12,16,,2015,"5,7",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,,,,,221,2015-05-29T02:00:00Z,97,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,42,2015-07-17T02:00:00Z,,
ww-252Block4Plot23,3032298,WW3,Wheat_Winter_MTA,48316,https://doi.org/10.15454/8S1RPV,ID758 EP079-EP086,VIRTUAL_TRIAL,,,,,19,16,,2015,"6,6",2015-06-15T02:00:00Z,8,2015-03-10T01:00:00Z,,,,,218,2015-05-26T02:00:00Z,87,2015-06-12T02:00:00Z,1,2014-12-01T01:00:00Z,11,2015-07-17T02:00:00Z,,
ww-257Block3Plot53,3032027,WW3,Wheat_Winter_MTA,48320,https://doi.org/10.15454/UVHCFV,DIC44 TP011-020,VIRTUAL_TRIAL,,,,,5,19,,2015,"10,1",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,211,2015-05-19T02:00:00Z,70,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,9,2015-07-17T02:00:00Z,,
ww-293Block3Plot27,3032104,WW3,Wheat_Winter_MTA,22594,https://doi.org/10.15454/4RP9D0,DI6402-34-2-4,VIRTUAL_TRIAL,,,,,9,16,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,9528301887",,"31,7848410758",,221,2015-05-29T02:00:00Z,79,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,196,2015-07-17T02:00:00Z,"10,7",
ww-338Block3Plot33,3032025,WW3,Wheat_Winter_MTA,22272,https://doi.org/10.15454/R1DWX0,CANDEAL DE AREVALO,VIRTUAL_TRIAL,,,,,5,17,,2015,"7,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7039106145",,"47,191011236",,214,2015-05-22T02:00:00Z,121,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,320,2015-07-17T02:00:00Z,"9,2",
ww-260Block5Plot47,3032254,WW3,Wheat_Winter_MTA,48323,https://doi.org/10.15454/KD5CAI,8812,VIRTUAL_TRIAL,,,,,17,12,,2015,10,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,206,2015-05-14T02:00:00Z,73,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,79,2015-07-17T02:00:00Z,,
ww-051Block2Plot52,3032080,WW3,Wheat_Winter_MTA,23066,https://doi.org/10.15454/J3IHZT,HEREWARD,VIRTUAL_TRIAL,,,,,8,12,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,,,220,2015-05-28T02:00:00Z,70,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,384,2015-07-17T02:00:00Z,,
ww-150Block3Plot24,3032044,WW3,Wheat_Winter_MTA,48106,https://doi.org/10.15454/OIZFJ3,RITMO,VIRTUAL_TRIAL,,,,,6,16,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7322834646",,"35,2941176471",,221,2015-05-29T02:00:00Z,83,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,438,2015-07-17T02:00:00Z,"10,8",
ww-325Block8Plot4,3032386,WW3,Wheat_Winter_MTA,22019,https://doi.org/10.15454/IOBXWE,BAHATANE-87,VIRTUAL_TRIAL,,,,,24,7,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7328767123",,"39,4833948339",,209,2015-05-17T02:00:00Z,119,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,584,2015-07-17T02:00:00Z,11,
ww-157Block5Plot25,3032213,WW3,Wheat_Winter_MTA,24081,https://doi.org/10.15454/Q6IHBL,RENAN,VIRTUAL_TRIAL,,,,,15,10,,2015,"6,1",2015-06-15T02:00:00Z,1,2015-03-10T01:00:00Z,"0,6580645161",,"43,9655172414",,216,2015-05-24T02:00:00Z,81,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,524,2015-07-17T02:00:00Z,"10,8",
ww-349Block3Plot62,3032028,WW3,Wheat_Winter_MTA,22666,https://doi.org/10.15454/3J8JFO,DIANA II,VIRTUAL_TRIAL,,,,,5,20,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7349823322",,"46,9525959368",,214,2015-05-22T02:00:00Z,103,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,582,2015-07-17T02:00:00Z,"11,4",
ww-311Block3Plot52,3032007,WW3,Wheat_Winter_MTA,21694,https://doi.org/10.15454/QEUNWT,2838-39,VIRTUAL_TRIAL,,,,,4,19,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8048780488",,"46,1538461538",,210,2015-05-18T02:00:00Z,80,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,554,2015-07-17T02:00:00Z,"8,4",
ww-311Block9Plot41,3032493,WW3,Wheat_Winter_MTA,21694,https://doi.org/10.15454/QEUNWT,2838-39,VIRTUAL_TRIAL,,,,,29,17,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6594202899",,"56,6978193146",,209,2015-05-17T02:00:00Z,86,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,628,2015-07-17T02:00:00Z,"7,2",
ww-279Block8Plot43,3032409,WW3,Wheat_Winter_MTA,26914,https://doi.org/10.15454/5YB44K,PREMIO,VIRTUAL_TRIAL,,,,,25,11,,2015,"4,3",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,6",,"30,6282722513",,211,2015-05-19T02:00:00Z,69,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,680,2015-07-17T02:00:00Z,9,
ww-041Block3Plot17,3032103,WW3,Wheat_Winter_MTA,26913,https://doi.org/10.15454/D7GI1K,ALDRIC,VIRTUAL_TRIAL,,,,,9,15,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,,,"40,1590457256",,218,2015-05-26T02:00:00Z,72,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,388,2015-07-17T02:00:00Z,"9,4",
ww-022Block3Plot42,3032006,WW3,Wheat_Winter_MTA,27080,https://doi.org/10.15454/25YDFD,ALTAMIRA,VIRTUAL_TRIAL,,,,,4,18,,2015,"4,6",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,8105263158",,"51,9101123596",,210,2015-05-18T02:00:00Z,73,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,914,2015-07-17T02:00:00Z,"8,7",
ww-309Block4Plot63,3032262,WW3,Wheat_Winter_MTA,27054,https://doi.org/10.15454/T5BVKM,YUMAI-34,VIRTUAL_TRIAL,,,,,17,20,,2015,"5,4",2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7749077491",,"63,5761589404",,199,2015-05-07T02:00:00Z,62,2015-06-12T02:00:00Z,2,2014-12-01T01:00:00Z,414,2015-07-17T02:00:00Z,"8,3",
ww-249Block5Plot1,3032135,WW3,Wheat_Winter_MTA,48313,https://doi.org/10.15454/1CFDXD,ID388 EP047-1,VIRTUAL_TRIAL,,,,,11,8,,2015,"2,5",2015-06-15T02:00:00Z,2,2015-03-10T01:00:00Z,,,,,226,2015-06-03T02:00:00Z,48,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,12,2015-07-17T02:00:00Z,,
ww-178Block5Plot57,3032255,WW3,Wheat_Winter_MTA,48117,https://doi.org/10.15454/E3HPOW,LANGDON,VIRTUAL_TRIAL,,,,,17,13,,2015,"11,7",2015-06-15T02:00:00Z,8,2015-03-10T01:00:00Z,"0,8424068768",,"49,6268656716",,218,2015-05-26T02:00:00Z,112,2015-06-12T02:00:00Z,0,2014-12-01T01:00:00Z,58,2015-07-17T02:00:00Z,"11,4",
ww-451Block3Plot22,3032004,WW3,Wheat_Winter_MTA,63230,gnpis_pui:holding-921_taxon-4898_accession-63230,HAMAC,VIRTUAL_TRIAL,,,,,4,16,,2015,0,2015-06-15T02:00:00Z,0,2015-03-10T01:00:00Z,"0,7173333333",,"34,7994825356",,217,2015-05-25T02:00:00Z,73,2015-06-12T02:00:00Z,3,2014-12-01T01:00:00Z,658,2015-07-17T02:00:00Z,"7,7",
