observationunitname,observationunitdbid,studydbid,studyname,germplasmdbid,germplasmpui,germplasmname,observationlevel,replicate,block,plot,plant,x,y,observationlevels,season,AwnLength(WIPO:0000273),AwnLength(WIPO:0000273).date,Frost susceptibility(CO_321:1000271),Frost susceptibility(CO_321:1000271).date,GrainWeight(CO_321:1000177),GrainWeight(CO_321:1000177).date,Heading(CO_321:1000036),Heading(CO_321:1000036).date,Height(CO_321:1000218),Height(CO_321:1000218).date,PeduncleExtrusion(WIPO:0000284),PeduncleExtrusion(WIPO:0000284).date,PlantEstablishment(WIPO:0000272),PlantEstablishment(WIPO:0000272).date,RowType(WIPO:0000285),RowType(WIPO:0000285).date,SeedArea(CO_321:1000144),SeedArea(CO_321:1000144).date,SeedLength(CO_321:1000146),SeedLength(CO_321:1000146).date,SeedWidth(CO_321:1000147),SeedWidth(CO_321:1000147).date,SpikeLength(CO_321:1000079),SpikeLength(CO_321:1000079).date
50,3294714,BW2,Barley_Winter_JHI,63473,https://doi.org/10.15454/YFOGAB,Chevallier,BLOCK>PLOT,,,,,11,17,"BLOCK>PLOT:50,BLOCK:6",2015,12.5,,2,2015-03-30T02:00:00Z,48.74,2015-10-01T02:00:00Z,231,2015-06-17T02:00:00Z,99,,14,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.2,2015-10-01T02:00:00Z,7.9,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,10.3,
46,3294696,BW2,Barley_Winter_JHI,63474,https://doi.org/10.15454/S0LWHK,Goldfoil,BLOCK>PLOT,,,,,7,16,"BLOCK>PLOT:46,BLOCK:2",2015,8.5,,2,2015-03-30T02:00:00Z,51.79,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,87.75,,12,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.5,2015-10-01T02:00:00Z,8.8,2015-10-01T02:00:00Z,3.5,2015-10-01T02:00:00Z,12.8,
4,3295020,BW2,Barley_Winter_JHI,63474,https://doi.org/10.15454/S0LWHK,Goldfoil,BLOCK>PLOT,,,,,9,39,"BLOCK>PLOT:4,BLOCK:10",2015,12.75,,5,2015-03-30T02:00:00Z,52.87,2015-10-01T02:00:00Z,224,2015-06-10T02:00:00Z,91,,12,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-01T02:00:00Z,8.8,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,11.8,
21,3294657,BW2,Barley_Winter_JHI,63475,https://doi.org/10.15454/EESZEO,Hana,BLOCK>PLOT,,,,,10,13,"BLOCK>PLOT:21,BLOCK:6",2015,11.5,,2,2015-03-30T02:00:00Z,56.87,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,65.5,,8.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23,2015-10-01T02:00:00Z,8,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,9.3,
22,3294528,BW2,Barley_Winter_JHI,63476,https://doi.org/10.15454/CB9L0A,Heils Franken,BLOCK>PLOT,,,,,8,4,"BLOCK>PLOT:22,BLOCK:5",2015,13.75,,3,2015-03-30T02:00:00Z,66.77,2015-09-22T02:00:00Z,223,2015-06-09T02:00:00Z,83.5,,9,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,30.8,2015-09-22T02:00:00Z,10.3,2015-09-22T02:00:00Z,4.1,2015-09-22T02:00:00Z,12,
38,3294825,BW2,Barley_Winter_JHI,63477,https://doi.org/10.15454/0GRQ1V,Kwassitzer Hanna,BLOCK>PLOT,,,,,9,25,"BLOCK>PLOT:38,BLOCK:7",2015,13.75,,2,2015-03-30T02:00:00Z,54.15,2015-10-08T02:00:00Z,229,2015-06-15T02:00:00Z,95.25,,11.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-08T02:00:00Z,9,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,11.5,
19,3295049,BW2,Barley_Winter_JHI,63477,https://doi.org/10.15454/0GRQ1V,Kwassitzer Hanna,BLOCK>PLOT,,,,,10,41,"BLOCK>PLOT:19,BLOCK:10",2015,10.5,,3,2015-03-30T02:00:00Z,54.44,2015-09-21T02:00:00Z,229,2015-06-15T02:00:00Z,93.25,,15,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27,2015-09-21T02:00:00Z,10.4,2015-09-21T02:00:00Z,3.6,2015-09-21T02:00:00Z,12,
66,3294739,BW2,Barley_Winter_JHI,63478,https://doi.org/10.15454/85I60N,Pammers Hohenauer Vollkorn,BLOCK>PLOT,,,,,7,19,"BLOCK>PLOT:66,BLOCK:2",2015,11.25,,3,2015-03-30T02:00:00Z,55.39,2015-10-08T02:00:00Z,222,2015-06-08T02:00:00Z,90.5,,15.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-08T02:00:00Z,8.8,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,11.5,
5,3295021,BW2,Barley_Winter_JHI,63478,https://doi.org/10.15454/85I60N,Pammers Hohenauer Vollkorn,BLOCK>PLOT,,,,,10,39,"BLOCK>PLOT:5,BLOCK:10",2015,12.25,,4,2015-03-30T02:00:00Z,54.7,2015-09-21T02:00:00Z,225,2015-06-11T02:00:00Z,88,,11.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.9,2015-09-21T02:00:00Z,10,2015-09-21T02:00:00Z,3.6,2015-09-21T02:00:00Z,9.8,
5,3294885,BW2,Barley_Winter_JHI,63479,https://doi.org/10.15454/TATUBW,Pflugs Intensiv,BLOCK>PLOT,,,,,12,29,"BLOCK>PLOT:5,BLOCK:8",2015,10.75,,3,2015-03-30T02:00:00Z,52.37,2015-10-12T02:00:00Z,225,2015-06-11T02:00:00Z,96.75,,18.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.3,2015-10-12T02:00:00Z,9.2,2015-10-12T02:00:00Z,3.6,2015-10-12T02:00:00Z,11.8,
30,3294666,BW2,Barley_Winter_JHI,63480,https://doi.org/10.15454/IYFZZN,Plumage,BLOCK>PLOT,,,,,5,14,"BLOCK>PLOT:30,BLOCK:2",2015,12.5,,3,2015-03-30T02:00:00Z,,,222,2015-06-08T02:00:00Z,54.5,,0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,,,,,,,8.5,
1,3294485,BW2,Barley_Winter_JHI,63481,https://doi.org/10.15454/ZMDPCM,Probsteiner Landgerste,BLOCK>PLOT,,,,,8,1,"BLOCK>PLOT:1,BLOCK:5",2015,13.25,,2,2015-03-30T02:00:00Z,47.27,2015-10-14T02:00:00Z,231,2015-06-17T02:00:00Z,85,,8.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.2,2015-10-14T02:00:00Z,9.2,2015-10-14T02:00:00Z,3.6,2015-10-14T02:00:00Z,13.3,
30,3294542,BW2,Barley_Winter_JHI,63482,https://doi.org/10.15454/QMEAAO,Slovensky 802,BLOCK>PLOT,,,,,9,5,"BLOCK>PLOT:30,BLOCK:5",2015,10.5,,3,2015-03-30T02:00:00Z,57.21,2015-09-30T02:00:00Z,226,2015-06-12T02:00:00Z,86.75,,13.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.5,2015-09-30T02:00:00Z,8.4,2015-09-30T02:00:00Z,3.9,2015-09-30T02:00:00Z,11,
29,3294938,BW2,Barley_Winter_JHI,63484,https://doi.org/10.15454/JIEION,Turquoise,BLOCK>PLOT,,,,,10,33,"BLOCK>PLOT:29,BLOCK:8",2015,9.5,,3,2015-03-30T02:00:00Z,60.89,2015-10-14T02:00:00Z,231,2015-06-17T02:00:00Z,75.25,,0,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.1,2015-10-14T02:00:00Z,9.4,2015-10-14T02:00:00Z,3.8,2015-10-14T02:00:00Z,15.5,
11,3294893,BW2,Barley_Winter_JHI,63486,https://doi.org/10.15454/RTFY37,Pomo,BLOCK>PLOT,,,,,6,30,"BLOCK>PLOT:11,BLOCK:4",2015,12,,,,,,,,58,,1,,0,2015-03-10T01:00:00Z,,,,,,,,,5,
2,3294755,BW2,Barley_Winter_JHI,63487,https://doi.org/10.15454/BH0R2S,Bigo,BLOCK>PLOT,,,,,8,20,"BLOCK>PLOT:2,BLOCK:7",2015,13.5,,3,2015-03-30T02:00:00Z,,,222,2015-06-08T02:00:00Z,74,,19,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,5.5,
22,3294924,BW2,Barley_Winter_JHI,63489,https://doi.org/10.15454/EQOSWB,Belogorskij,BLOCK>PLOT,,,,,10,32,"BLOCK>PLOT:22,BLOCK:8",2015,7.5,,2,2015-03-30T02:00:00Z,41.03,2015-10-14T02:00:00Z,231,2015-06-17T02:00:00Z,97.25,,14.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.9,2015-10-14T02:00:00Z,8.8,2015-10-14T02:00:00Z,3.3,2015-10-14T02:00:00Z,10.3,
9,3294762,BW2,Barley_Winter_JHI,63490,https://doi.org/10.15454/KYAM6M,Viking,BLOCK>PLOT,,,,,1,21,"BLOCK>PLOT:9,BLOCK:3",2015,11,,4,2015-03-30T02:00:00Z,45.01,2015-10-08T02:00:00Z,240,2015-06-26T02:00:00Z,65,,4,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.8,2015-10-08T02:00:00Z,8,2015-10-08T02:00:00Z,3.8,2015-10-08T02:00:00Z,9.3,
9,3294624,BW2,Barley_Winter_JHI,63491,https://doi.org/10.15454/ZGU21F,Risk,BLOCK>PLOT,,,,,5,11,"BLOCK>PLOT:9,BLOCK:2",2015,10.75,,3,2015-03-30T02:00:00Z,60.86,2015-10-01T02:00:00Z,225,2015-06-11T02:00:00Z,61,,4.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.2,2015-10-01T02:00:00Z,9.3,2015-10-01T02:00:00Z,3.9,2015-10-01T02:00:00Z,10,
43,3294957,BW2,Barley_Winter_JHI,63492,https://doi.org/10.15454/YHN70D,Ilmen,BLOCK>PLOT,,,,,3,35,"BLOCK>PLOT:43,BLOCK:4",2015,8.66666666666667,,4,2015-03-30T02:00:00Z,51.78,2015-10-12T02:00:00Z,225,2015-06-11T02:00:00Z,68.3333333333333,,5.33333333333333,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.9,2015-10-12T02:00:00Z,9,2015-10-12T02:00:00Z,3.7,2015-10-12T02:00:00Z,9.7,
31,3294667,BW2,Barley_Winter_JHI,63493,https://doi.org/10.15454/LSNL3D,Temp,BLOCK>PLOT,,,,,6,14,"BLOCK>PLOT:31,BLOCK:2",2015,12.5,,3,2015-03-30T02:00:00Z,61.46,2015-10-01T02:00:00Z,217,2015-06-03T02:00:00Z,68.5,,8.5,,2,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26,2015-10-01T02:00:00Z,8.9,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,8.5,
45,3294695,BW2,Barley_Winter_JHI,63494,https://doi.org/10.15454/6GU3JY,Omskij 80,BLOCK>PLOT,,,,,6,16,"BLOCK>PLOT:45,BLOCK:2",2015,14.5,,2,2015-03-30T02:00:00Z,62.48,2015-10-01T02:00:00Z,226,2015-06-12T02:00:00Z,94.75,,20.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,28.5,2015-10-01T02:00:00Z,9.3,2015-10-01T02:00:00Z,4.1,2015-10-01T02:00:00Z,7.3,
7,3295023,BW2,Barley_Winter_JHI,63494,https://doi.org/10.15454/6GU3JY,Omskij 80,BLOCK>PLOT,,,,,12,39,"BLOCK>PLOT:7,BLOCK:10",2015,8.66666666666667,,,,,,,,68.6666666666667,,10.3333333333333,,0,2015-03-10T01:00:00Z,,,,,,,,,9.7,
15,3294768,BW2,Barley_Winter_JHI,63499,https://doi.org/10.15454/EJWMR5,Tselinij 213,BLOCK>PLOT,,,,,7,21,"BLOCK>PLOT:15,BLOCK:3",2015,11.5,,3,2015-03-30T02:00:00Z,56.72,2015-10-01T02:00:00Z,224,2015-06-10T02:00:00Z,73,,8.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.1,2015-10-01T02:00:00Z,8.2,2015-10-01T02:00:00Z,3.8,2015-10-01T02:00:00Z,9.5,
63,3295008,BW2,Barley_Winter_JHI,63495,https://doi.org/10.15454/PBD16I,Primorskij 89,BLOCK>PLOT,,,,,11,38,"BLOCK>PLOT:63,BLOCK:8",2015,9,,3,2015-03-30T02:00:00Z,54.15,2015-09-21T02:00:00Z,229,2015-06-15T02:00:00Z,91,,7,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.3,2015-09-21T02:00:00Z,9,2015-09-21T02:00:00Z,3.7,2015-09-21T02:00:00Z,12.3,
16,3294782,BW2,Barley_Winter_JHI,63496,https://doi.org/10.15454/OHWRYS,Doneckij 650,BLOCK>PLOT,,,,,8,22,"BLOCK>PLOT:16,BLOCK:7",2015,10.25,,4,2015-03-30T02:00:00Z,46.65,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,73.5,,2.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.2,2015-10-08T02:00:00Z,9.1,2015-10-08T02:00:00Z,3.4,2015-10-08T02:00:00Z,10.8,
11,3294503,BW2,Barley_Winter_JHI,63497,https://doi.org/10.15454/KEHMJW,Odesskij 100,BLOCK>PLOT,,,,,11,2,"BLOCK>PLOT:11,BLOCK:5",2015,10,,2,2015-03-30T02:00:00Z,66.29,2015-09-30T02:00:00Z,215,2015-06-01T02:00:00Z,79.25,,14.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.6,2015-09-30T02:00:00Z,9,2015-09-30T02:00:00Z,4.1,2015-09-30T02:00:00Z,10,
56,3294850,BW2,Barley_Winter_JHI,63498,https://doi.org/10.15454/PLHVFG,Zhodinskij 5,BLOCK>PLOT,,,,,6,27,"BLOCK>PLOT:56,BLOCK:3",2015,11.75,,3,2015-03-30T02:00:00Z,55.92,2015-10-14T02:00:00Z,226,2015-06-12T02:00:00Z,85.75,,9,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.9,2015-10-14T02:00:00Z,8.9,2015-10-14T02:00:00Z,3.9,2015-10-14T02:00:00Z,10.8,
44,3294701,BW2,Barley_Winter_JHI,63500,https://doi.org/10.15454/GKPXOJ,Granal,BLOCK>PLOT,,,,,12,16,"BLOCK>PLOT:44,BLOCK:6",2015,0,,3,2015-03-30T02:00:00Z,45.49,2015-10-08T02:00:00Z,225,2015-06-11T02:00:00Z,85,,15.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.5,2015-10-08T02:00:00Z,9.2,2015-10-08T02:00:00Z,3.6,2015-10-08T02:00:00Z,11.5,
46,3294572,BW2,Barley_Winter_JHI,63502,https://doi.org/10.15454/6MNSOR,Nutans 115,BLOCK>PLOT,,,,,11,7,"BLOCK>PLOT:46,BLOCK:5",2015,8.75,,4,2015-03-30T02:00:00Z,61.07,2015-09-30T02:00:00Z,225,2015-06-11T02:00:00Z,60.75,,0.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,27.3,2015-09-30T02:00:00Z,9.3,2015-09-30T02:00:00Z,4,2015-09-30T02:00:00Z,9.3,
15,3294514,BW2,Barley_Winter_JHI,63543,https://doi.org/10.15454/YZCD0V,MR 3/51,BLOCK>PLOT,,,,,8,3,"BLOCK>PLOT:15,BLOCK:5",2015,11.5,,3,2015-03-30T02:00:00Z,54.61,2015-10-08T02:00:00Z,229,2015-06-15T02:00:00Z,69.75,,8.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,24.4,2015-10-08T02:00:00Z,8.8,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,10,
20,3294780,BW2,Barley_Winter_JHI,63503,https://doi.org/10.15454/AXL0ZA,Auksinjai,BLOCK>PLOT,,,,,5,22,"BLOCK>PLOT:20,BLOCK:3",2015,13,,3,2015-03-30T02:00:00Z,46.49,2015-09-22T02:00:00Z,229,2015-06-15T02:00:00Z,68.5,,3.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.1,2015-09-22T02:00:00Z,8.3,2015-09-22T02:00:00Z,3.5,2015-09-22T02:00:00Z,9.3,
55,3294849,BW2,Barley_Winter_JHI,63504,https://doi.org/10.15454/IQBI6W,Klepeninskij,BLOCK>PLOT,,,,,5,27,"BLOCK>PLOT:55,BLOCK:3",2015,8.75,,2,2015-03-30T02:00:00Z,51.01,2015-10-14T02:00:00Z,226,2015-06-12T02:00:00Z,94.25,,17,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,26,2015-10-14T02:00:00Z,10.4,2015-10-14T02:00:00Z,3.5,2015-10-14T02:00:00Z,10,
33,3295070,BW2,Barley_Winter_JHI,63504,https://doi.org/10.15454/IQBI6W,Klepeninskij,BLOCK>PLOT,,,,,3,43,"BLOCK>PLOT:33,BLOCK:9",2015,8,,3,2015-03-30T02:00:00Z,50.25,2015-10-08T02:00:00Z,229,2015-06-15T02:00:00Z,94.3333333333333,,16.3333333333333,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,24.3,2015-10-08T02:00:00Z,9.4,2015-10-08T02:00:00Z,3.5,2015-10-08T02:00:00Z,10,
9,3294898,BW2,Barley_Winter_JHI,63505,https://doi.org/10.15454/JDA5OW,Afrasiab,BLOCK>PLOT,,,,,11,30,"BLOCK>PLOT:9,BLOCK:8",2015,10.5,,3,2015-03-30T02:00:00Z,51.96,2015-10-14T02:00:00Z,215,2015-06-01T02:00:00Z,64.75,,7,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.8,2015-10-14T02:00:00Z,10,2015-10-14T02:00:00Z,3.6,2015-10-14T02:00:00Z,7,
14,3295037,BW2,Barley_Winter_JHI,63505,https://doi.org/10.15454/JDA5OW,Afrasiab,BLOCK>PLOT,,,,,12,40,"BLOCK>PLOT:14,BLOCK:10",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
43,3294562,BW2,Barley_Winter_JHI,63506,https://doi.org/10.15454/FRXXEU,K 9338,BLOCK>PLOT,,,,,1,7,"BLOCK>PLOT:43,BLOCK:1",2015,13,,3,2015-03-30T02:00:00Z,,,229,2015-06-15T02:00:00Z,58,,9,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,5,
36,3294679,BW2,Barley_Winter_JHI,63507,https://doi.org/10.15454/EBKSO9,K 16411,BLOCK>PLOT,,,,,4,15,"BLOCK>PLOT:36,BLOCK:2",2015,13.75,,2,2015-03-30T02:00:00Z,52.03,2015-10-01T02:00:00Z,229,2015-06-15T02:00:00Z,103.75,,20.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,23.9,2015-10-01T02:00:00Z,8.9,2015-10-01T02:00:00Z,3.6,2015-10-01T02:00:00Z,12.3,
16,3295032,BW2,Barley_Winter_JHI,63507,https://doi.org/10.15454/EBKSO9,K 16411,BLOCK>PLOT,,,,,7,40,"BLOCK>PLOT:16,BLOCK:9",2015,13.25,,4,2015-03-30T02:00:00Z,52.27,2015-09-21T02:00:00Z,225,2015-06-11T02:00:00Z,100.5,,20.25,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,25.8,2015-09-21T02:00:00Z,10.1,2015-09-21T02:00:00Z,3.5,2015-09-21T02:00:00Z,11,
33,3294545,BW2,Barley_Winter_JHI,63508,https://doi.org/10.15454/N2U6WR,K 3222,BLOCK>PLOT,,,,,12,5,"BLOCK>PLOT:33,BLOCK:5",2015,11.25,,2,2015-03-30T02:00:00Z,56.99,2015-09-30T02:00:00Z,226,2015-06-12T02:00:00Z,89,,10,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,26.6,2015-09-30T02:00:00Z,9.2,2015-09-30T02:00:00Z,3.9,2015-09-30T02:00:00Z,10.5,
52,3294578,BW2,Barley_Winter_JHI,63509,https://doi.org/10.15454/5AAKN9,Vjatich,BLOCK>PLOT,,,,,3,8,"BLOCK>PLOT:52,BLOCK:1",2015,10.75,,3,2015-03-30T02:00:00Z,50.85,2015-09-30T02:00:00Z,225,2015-06-11T02:00:00Z,75.75,,9.5,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.9,2015-09-30T02:00:00Z,8.4,2015-09-30T02:00:00Z,3.7,2015-09-30T02:00:00Z,11,
6,3294628,BW2,Barley_Winter_JHI,63510,https://doi.org/10.15454/IIEGDL,K 4511,BLOCK>PLOT,,,,,9,11,"BLOCK>PLOT:6,BLOCK:6",2015,10.5,,4,2015-03-30T02:00:00Z,47.91,2015-10-08T02:00:00Z,222,2015-06-08T02:00:00Z,74,,11.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,22.9,2015-10-08T02:00:00Z,8.2,2015-10-08T02:00:00Z,3.7,2015-10-08T02:00:00Z,9.5,
52,3294979,BW2,Barley_Winter_JHI,63511,https://doi.org/10.15454/96BDYD,K 9511,BLOCK>PLOT,,,,,12,36,"BLOCK>PLOT:52,BLOCK:8",2015,11.5,,3,2015-03-30T02:00:00Z,,,225,2015-06-11T02:00:00Z,96,,15.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,9.5,
21,3294650,BW2,Barley_Winter_JHI,63512,https://doi.org/10.15454/PQNALX,Pallidum 45,BLOCK>PLOT,,,,,3,13,"BLOCK>PLOT:21,BLOCK:2",2015,11.25,,2,2015-03-30T02:00:00Z,49.07,2015-10-01T02:00:00Z,230,2015-06-16T02:00:00Z,89.5,,12.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.5,2015-10-01T02:00:00Z,8.9,2015-10-01T02:00:00Z,3.5,2015-10-01T02:00:00Z,8,
22,3295052,BW2,Barley_Winter_JHI,63512,https://doi.org/10.15454/PQNALX,Pallidum 45,BLOCK>PLOT,,,,,13,41,"BLOCK>PLOT:22,BLOCK:10",2015,6.5,,2,2015-03-30T02:00:00Z,39.1,2015-09-21T02:00:00Z,223,2015-06-09T02:00:00Z,86,,13.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22,2015-09-21T02:00:00Z,9.6,2015-09-21T02:00:00Z,3.2,2015-09-21T02:00:00Z,9.5,
50,3294970,BW2,Barley_Winter_JHI,63515,https://doi.org/10.15454/CCND5F,K 10693,BLOCK>PLOT,,,,,3,36,"BLOCK>PLOT:50,BLOCK:4",2015,,,,,,,,,,,,,0,2015-03-10T01:00:00Z,,,,,,,,,,
62,3294870,BW2,Barley_Winter_JHI,63516,https://doi.org/10.15454/HIWGOH,Gelios,BLOCK>PLOT,,,,,12,28,"BLOCK>PLOT:62,BLOCK:7",2015,12.5,,3,2015-03-30T02:00:00Z,44.41,2015-10-08T02:00:00Z,223,2015-06-09T02:00:00Z,80,,11,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.5,2015-10-08T02:00:00Z,8.5,2015-10-08T02:00:00Z,3.4,2015-10-08T02:00:00Z,8.8,
59,3294867,BW2,Barley_Winter_JHI,63517,https://doi.org/10.15454/1KZXNF,K 11749,BLOCK>PLOT,,,,,9,28,"BLOCK>PLOT:59,BLOCK:7",2015,8.25,,3,2015-03-30T02:00:00Z,67.78,2015-10-14T02:00:00Z,229,2015-06-15T02:00:00Z,84.75,,12.75,,1,2015-03-10T01:00:00Z,2,2015-07-06T02:00:00Z,31.8,2015-10-14T02:00:00Z,10.6,2015-10-14T02:00:00Z,4.1,2015-10-14T02:00:00Z,10.5,
40,3294820,BW2,Barley_Winter_JHI,63518,https://doi.org/10.15454/2FIWCT,K 17227,BLOCK>PLOT,,,,,4,25,"BLOCK>PLOT:40,BLOCK:3",2015,7,,3,2015-03-30T02:00:00Z,46.44,2015-10-14T02:00:00Z,212,2015-05-29T02:00:00Z,76.6666666666667,,11.6666666666667,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23,2015-10-14T02:00:00Z,8.9,2015-10-14T02:00:00Z,3.4,2015-10-14T02:00:00Z,6.7,
42,3295085,BW2,Barley_Winter_JHI,63518,https://doi.org/10.15454/2FIWCT,K 17227,BLOCK>PLOT,,,,,5,44,"BLOCK>PLOT:42,BLOCK:9",2015,9,,3,2015-03-30T02:00:00Z,48.84,2015-10-08T02:00:00Z,219,2015-06-05T02:00:00Z,63.3333333333333,,7.66666666666667,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,22.7,2015-10-08T02:00:00Z,8.7,2015-10-08T02:00:00Z,3.3,2015-10-08T02:00:00Z,8.7,
47,3294960,BW2,Barley_Winter_JHI,63519,https://doi.org/10.15454/B2DXOU,K 10628,BLOCK>PLOT,,,,,7,35,"BLOCK>PLOT:47,BLOCK:4",2015,12.25,,4,2015-03-30T02:00:00Z,,,232,2015-06-18T02:00:00Z,72,,4.25,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,,,,,,,7.3,
55,3294581,BW2,Barley_Winter_JHI,63520,https://doi.org/10.15454/LOJLG0,K 10877,BLOCK>PLOT,,,,,6,8,"BLOCK>PLOT:55,BLOCK:1",2015,9,,2,2015-03-30T02:00:00Z,49.68,2015-09-30T02:00:00Z,225,2015-06-11T02:00:00Z,82,,7,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23.7,2015-09-30T02:00:00Z,8.7,2015-09-30T02:00:00Z,3.6,2015-09-30T02:00:00Z,5.3,
43,3295093,BW2,Barley_Winter_JHI,63520,https://doi.org/10.15454/LOJLG0,K 10877,BLOCK>PLOT,,,,,13,44,"BLOCK>PLOT:43,BLOCK:10",2015,9.75,,3,2015-03-30T02:00:00Z,47.17,2015-10-14T02:00:00Z,223,2015-06-09T02:00:00Z,92.25,,9.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,23,2015-10-14T02:00:00Z,8.4,2015-10-14T02:00:00Z,3.5,2015-10-14T02:00:00Z,5.8,
23,3294789,BW2,Barley_Winter_JHI,63521,https://doi.org/10.15454/7WTGY1,Agul 2,BLOCK>PLOT,,,,,1,23,"BLOCK>PLOT:23,BLOCK:3",2015,11.5,,2,2015-03-30T02:00:00Z,41.36,2015-10-08T02:00:00Z,222,2015-06-08T02:00:00Z,85,,19.75,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,21.1,2015-10-08T02:00:00Z,8.4,2015-10-08T02:00:00Z,3.3,2015-10-08T02:00:00Z,7.5,
26,3294669,BW2,Barley_Winter_JHI,63522,https://doi.org/10.15454/6MGCB6,Pallidum 4,BLOCK>PLOT,,,,,8,14,"BLOCK>PLOT:26,BLOCK:6",2015,16,,2,2015-03-30T02:00:00Z,54.5,2015-10-08T02:00:00Z,229,2015-06-15T02:00:00Z,70.25,,9.5,,1,2015-03-10T01:00:00Z,6,2015-07-06T02:00:00Z,25.5,2015-10-08T02:00:00Z,9.5,2015-10-08T02:00:00Z,3.6,2015-10-08T02:00:00Z,5.8,
